batch_id,source_row_number,merchant_sku,normalized_name,slug,category,brand,size,price_source_status,image_readiness_status,image_source,normalized_image_path,image_sha256,validation_status,rejection_reason
batch004,837,ARD-2813,معطر دبدوب مني باريس بلو انتينس,معطر-دبدوب-مني-باريس-بلو-انتينس-ard-2813,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,838,ARD-3632,معطر دبدوب مني باريس اي يو دي بلو هوم,معطر-دبدوب-مني-باريس-اي-يو-دي-بلو-هوم-ard-3632,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,839,ARD-3634,معطر دبدوب مني باريس بلو انتنشن,معطر-دبدوب-مني-باريس-بلو-انتنشن-ard-3634,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,840,ARD-3636,معطر دبدوب مني باريس فيرسالي بيور هوم,معطر-دبدوب-مني-باريس-فيرسالي-بيور-هوم-ard-3636,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,841,ARD-3637,معطر دبدوب مني باريس مايستري فور ومن,معطر-دبدوب-مني-باريس-مايستري-فور-ومن-ard-3637,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,842,ARD-3638,معطر دبدوب مني باريس اكس اكس,معطر-دبدوب-مني-باريس-اكس-اكس-ard-3638,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,843,ARD-3639,معطر دبدوب مني باريس برايم,معطر-دبدوب-مني-باريس-برايم-ard-3639,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,844,ARD-3640,معطر دبدوب مني باريس باشون هوم,معطر-دبدوب-مني-باريس-باشون-هوم-ard-3640,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,845,ARD-3641,معطر دبدوب مني باريس فري سنس بلاك كرستال,معطر-دبدوب-مني-باريس-فري-سنس-بلاك-كرستال-ard-3641,home-linen-air,Mini Paris,,VALID,IMAGE_PENDING,,,,READY,
batch004,846,ARD-1785,عطر امبولس برايف مان,عطر-امبولس-برايف-مان-ard-1785,perfumes,VURV,,VALID,IMAGE_PENDING,,,,READY,
batch004,847,ARD-1786,عطر امبولس انتنس مان,عطر-امبولس-انتنس-مان-ard-1786,perfumes,VURV,,VALID,IMAGE_PENDING,,,,READY,
batch004,850,ARD-997,عطر خالص ابيض,عطر-خالص-ابيض-ard-997,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,851,ARD-1271,عطر امير العرب,عطر-امير-العرب-ard-1271,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,852,ARD-1272,عطر اميرة العرب,عطر-اميرة-العرب-ard-1272,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,853,ARD-1815,عطر خالص ابيض ذهبي,عطر-خالص-ابيض-ذهبي-ard-1815,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,854,ARD-1828,عطر يقين 100 مل,عطر-يقين-100-مل-ard-1828,perfumes,Asdaaf,100 مل,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-1828.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1828-96F7B9B5.webp,96F7B9B53118FFE0F562227FF6822664558716B4F45E4D00A3F0A87FFA9CC80A,READY,
batch004,855,ARD-1946,عطر مودتي,عطر-مودتي-ard-1946,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,856,ARD-1947,عطر غيد,عطر-غيد-ard-1947,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,857,ARD-1953,عطر وصوف,عطر-وصوف-ard-1953,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,858,ARD-1954,عطر الليلة غير,عطر-الليلة-غير-ard-1954,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,859,ARD-1971,عطر شمة ورد 100 مل,عطر-شمة-ورد-100-مل-ard-1971,perfumes,Asdaaf,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,860,ARD-2003,عطر الاول,عطر-الاول-ard-2003,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,861,ARD-2046,عطر اهل الفخر 100 مل,عطر-اهل-الفخر-100-مل-ard-2046,perfumes,Asdaaf,100 مل,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2046.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2046-01270F77.webp,01270F77DA9518A5476EB9715488E493A47C7EB486F9756BE99372ECA3B70672,READY,
batch004,862,ARD-2513,عطر حياتي انت,عطر-حياتي-انت-ard-2513,perfumes,Asdaaf,,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2513.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2513-878B9266.webp,878B92665189CD5BA11BD206392553E167A622BE88D5EC73933A3A6C385EC53B,READY,
batch004,864,ARD-4172,عطر امير العرب امبريوم 100 مل,عطر-امير-العرب-امبريوم-100-مل-ard-4172,perfumes,Asdaaf,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,865,ARD-4196,عطر العندليب فلورا 100 مل,عطر-العندليب-فلورا-100-مل-ard-4196,perfumes,Asdaaf,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,866,ARD-4457,عطر فؤاد 100 مل,عطر-فؤاد-100-مل-ard-4457,perfumes,Asdaaf,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,867,ARD-4468,عطر يا حبيبتي 100 مل,عطر-يا-حبيبتي-100-مل-ard-4468,perfumes,Asdaaf,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,868,ARD-4486,عطر قرار 80 مل,عطر-قرار-80-مل-ard-4486,perfumes,Asdaaf,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,869,ARD-4509,عطر مجد السلطان بلاك انتيس,عطر-مجد-السلطان-بلاك-انتيس-ard-4509,perfumes,Asdaaf,,VALID,IMAGE_PENDING,,,,READY,
batch004,870,ARD-4665,عطر اعيان 100 مل,عطر-اعيان-100-مل-ard-4665,perfumes,Asdaaf,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,872,ARD-317,عطر ديرلنك كرييتف,عطر-ديرلنك-كرييتف-ard-317,perfumes,ديرلنك,,VALID,IMAGE_PENDING,,,,READY,
batch004,873,ARD-1708,عطر شعر 50 مل دارك دزاير,عطر-شعر-50-مل-دارك-دزاير-ard-1708,hair-care-fragrance,VERT,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,874,ARD-1709,عطر شعر 50 مل سنسير,عطر-شعر-50-مل-سنسير-ard-1709,hair-care-fragrance,VERT,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,875,ARD-1845,عطر اليكسير 50 مل,عطر-اليكسير-50-مل-ard-1845,perfumes,Portraits,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,876,ARD-1992,عطر شعر 50 مل بيور كولد,عطر-شعر-50-مل-بيور-كولد-ard-1992,hair-care-fragrance,So Cute,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,877,ARD-2174,عطر اوصاف / خيالي 100 مل,عطر-اوصاف-خيالي-100-مل-ard-2174,perfumes,أوصاف,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,878,ARD-2177,عطر اوصاف / سنه 100 مل,عطر-اوصاف-سنه-100-مل-ard-2177,perfumes,أوصاف,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,879,ARD-2178,عطر اوصاف / طلة 100 مل,عطر-اوصاف-طلة-100-مل-ard-2178,perfumes,أوصاف,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,880,ARD-2183,عطر اوصاف / مرجان 100 مل,عطر-اوصاف-مرجان-100-مل-ard-2183,perfumes,أوصاف,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,881,ARD-2166,عطر الهيبة مميز / نور 100 مل,عطر-الهيبة-مميز-نور-100-مل-ard-2166,perfumes,الهيبة,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,882,ARD-2346,عطر برلين,عطر-برلين-ard-2346,perfumes,Dukhni,,VALID,IMAGE_PENDING,,,,READY,
batch004,883,ARD-2337,عطر روز كولد,عطر-روز-كولد-ard-2337,perfumes,White Oud,,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2337.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2337-49CBF2F7.webp,49CBF2F78E2C02B1BFC430A9AB719436DBFAF9152D4A1A268302305EE3E8C332,READY,
batch004,885,ARD-2693,معطر جسم ايكون / سماش,معطر-جسم-ايكون-سماش-ard-2693,body-mist-splash,Icon,,VALID,IMAGE_PENDING,,,,READY,
batch004,886,ARD-2694,معطر جسم ايكون / ريبل,معطر-جسم-ايكون-ريبل-ard-2694,body-mist-splash,Icon,,VALID,IMAGE_PENDING,,,,READY,
batch004,887,ARD-2701,معطر جسم ايكون / سبيد,معطر-جسم-ايكون-سبيد-ard-2701,body-mist-splash,Icon,,VALID,IMAGE_PENDING,,,,READY,
batch004,888,ARD-2706,معطر جسم ايكون / نيو,معطر-جسم-ايكون-نيو-ard-2706,body-mist-splash,Icon,,VALID,IMAGE_PENDING,,,,READY,
batch004,889,ARD-2707,معطر جسم ايكون / وايرور,معطر-جسم-ايكون-وايرور-ard-2707,body-mist-splash,Icon,,VALID,IMAGE_PENDING,,,,READY,
batch004,890,ARD-2720,معطر جسم ايكون / فايتر,معطر-جسم-ايكون-فايتر-ard-2720,body-mist-splash,Icon,,VALID,IMAGE_PENDING,,,,READY,
batch004,891,ARD-2816,عطر احلام 80 مل,عطر-احلام-80-مل-ard-2816,perfumes,Wasm,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,892,ARD-2817,عطر سفانة 80 مل,عطر-سفانة-80-مل-ard-2817,perfumes,Wasm,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,893,ARD-2818,عطر وجد 65 مل,عطر-وجد-65-مل-ard-2818,perfumes,Wasm,65 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,894,ARD-2820,عطر سرج 60 مل,عطر-سرج-60-مل-ard-2820,perfumes,Wasm,60 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,895,ARD-2822,عطر ياروحي 85 مل,عطر-ياروحي-85-مل-ard-2822,perfumes,Wasm,85 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,896,ARD-2826,عطر الفخر 100 مل,عطر-الفخر-100-مل-ard-2826,perfumes,Wasm,100 مل,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2826.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2826-3866C2FD.webp,3866C2FDF679702ACDE9351664AE03E2DA09285A347D4874FC78AE85F3ADD0F8,READY,
batch004,897,ARD-2885,عطر اوركيد 100 مل,عطر-اوركيد-100-مل-ard-2885,perfumes,Zebra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,898,ARD-2886,عطر الترا بلو 100 مل,عطر-الترا-بلو-100-مل-ard-2886,perfumes,Zebra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,899,ARD-2887,عطر تيوب روز 100 مل,عطر-تيوب-روز-100-مل-ard-2887,perfumes,Zebra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,900,ARD-2888,عطر امبر نوير 100 مل,عطر-امبر-نوير-100-مل-ard-2888,perfumes,Zebra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,901,ARD-2889,عطر بودري 100 مل,عطر-بودري-100-مل-ard-2889,perfumes,Zebra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,902,ARD-2890,عطر بيور وايت 100 مل,عطر-بيور-وايت-100-مل-ard-2890,perfumes,Zebra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,903,ARD-2903,عطر روز اكسبلوس,عطر-روز-اكسبلوس-ard-2903,perfumes,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,904,ARD-2906,عطر بلو سبيرت,عطر-بلو-سبيرت-ard-2906,perfumes,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,905,ARD-2907,عطر امبري روج,عطر-امبري-روج-ard-2907,perfumes,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,906,ARD-2908,عطر سويت مافي,عطر-سويت-مافي-ard-2908,perfumes,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,907,ARD-2909,عطر اميرلند,عطر-اميرلند-ard-2909,perfumes,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,908,ARD-2986,معطر بلو ستورم 200 مل,معطر-بلو-ستورم-200-مل-ard-2986,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,909,ARD-2988,معطر كلوريوس عود 200 مل,معطر-كلوريوس-عود-200-مل-ard-2988,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,910,ARD-2994,معطر مون برايف 200 مل,معطر-مون-برايف-200-مل-ard-2994,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,911,ARD-2995,معطر يورك 200 مل,معطر-يورك-200-مل-ard-2995,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,912,ARD-2998,معطر جينيس مان 200 مل,معطر-جينيس-مان-200-مل-ard-2998,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,913,ARD-3001,معطر كنكلي 200 مل,معطر-كنكلي-200-مل-ard-3001,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,914,ARD-3005,معطر اوريانا 200 مل,معطر-اوريانا-200-مل-ard-3005,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,915,ARD-3008,معطر فورايفر يونك مان 200 مل,معطر-فورايفر-يونك-مان-200-مل-ard-3008,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,916,ARD-3009,معطر رومور هوم 200 مل,معطر-رومور-هوم-200-مل-ard-3009,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,917,ARD-3012,معطر فونيكس 200 مل,معطر-فونيكس-200-مل-ard-3012,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,918,ARD-3016,معطر فيرزانت كرستال 200 مل,معطر-فيرزانت-كرستال-200-مل-ard-3016,body-mist-splash,VURV,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,919,ARD-285,عطر مريم,عطر-مريم-ard-285,perfumes,SMS,,VALID,IMAGE_PENDING,,,,READY,
batch004,920,ARD-3151,معطر جسم روز اكسبوس,معطر-جسم-روز-اكسبوس-ard-3151,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,921,ARD-3152,معطر جسم بلو سبرايت,معطر-جسم-بلو-سبرايت-ard-3152,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,922,ARD-3153,معطر جسم توب روز,معطر-جسم-توب-روز-ard-3153,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,923,ARD-3154,معطر جسم سويت موافي,معطر-جسم-سويت-موافي-ard-3154,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,924,ARD-3155,معطر جسم اوركيد,معطر-جسم-اوركيد-ard-3155,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,925,ARD-3156,معطر جسم بينك ميوسا,معطر-جسم-بينك-ميوسا-ard-3156,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,926,ARD-3157,معطر جسم اميرلند,معطر-جسم-اميرلند-ard-3157,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,927,ARD-3158,معطر جسم بودري,معطر-جسم-بودري-ard-3158,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,928,ARD-3159,معطر جسم امبر نوير,معطر-جسم-امبر-نوير-ard-3159,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,929,ARD-3160,معطر جسم امبري روج,معطر-جسم-امبري-روج-ard-3160,body-mist-splash,Zebra,,VALID,IMAGE_PENDING,,,,READY,
batch004,930,ARD-3161,معطر جسم الترا بلو 100 مل,معطر-جسم-الترا-بلو-100-مل-ard-3161,body-mist-splash,Zebra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,931,ARD-3162,معطر جسم بيور وايت 100 مل,معطر-جسم-بيور-وايت-100-مل-ard-3162,body-mist-splash,Zebra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,932,ARD-3319,معطر الهيبة 200 مل / جبل,معطر-الهيبة-200-مل-جبل-ard-3319,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,933,ARD-3320,معطر الهيبة 200 مل / رانيا,معطر-الهيبة-200-مل-رانيا-ard-3320,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,934,ARD-3322,معطر الهيبة 200 مل / منى,معطر-الهيبة-200-مل-منى-ard-3322,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,935,ARD-3323,معطر الهيبة 200 مل / مروة,معطر-الهيبة-200-مل-مروة-ard-3323,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,936,ARD-3324,معطر الهيبة 200 مل / شاهين,معطر-الهيبة-200-مل-شاهين-ard-3324,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,937,ARD-3325,معطر الهيبة 200 مل / سلطان,معطر-الهيبة-200-مل-سلطان-ard-3325,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,938,ARD-3326,معطر الهيبة 200 مل / فهد,معطر-الهيبة-200-مل-فهد-ard-3326,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,939,ARD-3328,معطر الهيبة 200 مل / نمر,معطر-الهيبة-200-مل-نمر-ard-3328,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,940,ARD-3329,معطر الهيبة 200 مل / صخر,معطر-الهيبة-200-مل-صخر-ard-3329,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,941,ARD-3330,معطر الهيبة 200 مل / نور,معطر-الهيبة-200-مل-نور-ard-3330,body-mist-splash,الهيبة,200 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,953,ARD-3581,معطر جسم فيرتو 250 مل / جوفا هوم,معطر-جسم-فيرتو-250-مل-جوفا-هوم-ard-3581,body-mist-splash,Virto,250 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,954,ARD-3585,معطر جسم فيرتو 250 مل / مس دونا,معطر-جسم-فيرتو-250-مل-مس-دونا-ard-3585,body-mist-splash,Virto,250 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,955,ARD-3588,معطر جسم فيرتو 250 مل / نوير انتنس,معطر-جسم-فيرتو-250-مل-نوير-انتنس-ard-3588,body-mist-splash,Virto,250 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,956,ARD-3596,معطر جسم فيرتو 250 مل / سوليتود هوم,معطر-جسم-فيرتو-250-مل-سوليتود-هوم-ard-3596,body-mist-splash,Virto,250 مل,VALID,IMAGE_PENDING,,,,READY,
batch004,957,ARD-3608,معطر دبدوب مني كرستال لايف بوتفل,معطر-دبدوب-مني-كرستال-لايف-بوتفل-ard-3608,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,958,ARD-3609,معطر دبدوب مني كرستال اكس مني كرستال,معطر-دبدوب-مني-كرستال-اكس-مني-كرستال-ard-3609,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,959,ARD-3610,معطر دبدوب مني كرستال اوبلنت ليدي,معطر-دبدوب-مني-كرستال-اوبلنت-ليدي-ard-3610,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,960,ARD-3611,معطر دبدوب مني كرستال روجي هوم,معطر-دبدوب-مني-كرستال-روجي-هوم-ard-3611,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,961,ARD-3612,معطر دبدوب مني كرستال سو كات,معطر-دبدوب-مني-كرستال-سو-كات-ard-3612,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,962,ARD-3613,معطر دبدوب مني كرستال سويت كيل,معطر-دبدوب-مني-كرستال-سويت-كيل-ard-3613,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,963,ARD-3614,معطر دبدوب مني كرستال اسينس عود,معطر-دبدوب-مني-كرستال-اسينس-عود-ard-3614,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,964,ARD-3615,معطر دبدوب مني كرستال بلو اوروس,معطر-دبدوب-مني-كرستال-بلو-اوروس-ard-3615,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,965,ARD-3616,معطر دبدوب مني كرستال اوبلنت كولد,معطر-دبدوب-مني-كرستال-اوبلنت-كولد-ard-3616,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,966,ARD-3617,معطر دبدوب مني كرستال وايت مسك,معطر-دبدوب-مني-كرستال-وايت-مسك-ard-3617,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,967,ARD-3618,معطر دبدوب مني كرستال بور هومي لاكسي,معطر-دبدوب-مني-كرستال-بور-هومي-لاكسي-ard-3618,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,968,ARD-3619,معطر دبدوب مني كرستال شالينه 24,معطر-دبدوب-مني-كرستال-شالينه-24-ard-3619,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,969,ARD-3620,معطر دبدوب مني كرستال سلفر كرستال,معطر-دبدوب-مني-كرستال-سلفر-كرستال-ard-3620,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,970,ARD-3621,معطر دبدوب مني كرستال بولرينه,معطر-دبدوب-مني-كرستال-بولرينه-ard-3621,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
batch004,971,ARD-3622,معطر دبدوب مني كرستال سافيور,معطر-دبدوب-مني-كرستال-سافيور-ard-3622,home-linen-air,Mini Crystal,,VALID,IMAGE_PENDING,,,,READY,
