batch_id,source_row_number,merchant_sku,normalized_name,slug,category,brand,size,price_source_status,image_readiness_status,image_source,normalized_image_path,image_sha256,validation_status,rejection_reason
batch003,281,ARD-4556,معطر اسد بوبون,معطر-اسد-بوبون-ard-4556,body-mist-splash,Lattafa,,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4556.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4556-14B232AC.webp,14B232AC7E204E61AEDB54B21C9530E59E83E68F8B2329E5EDD3DFDAAD3DA670,READY,
batch003,284,ARD-4703,معطر جسم ترياق 200 مل,معطر-جسم-ترياق-200-مل-ard-4703,body-mist-splash,Lattafa,200 مل,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4703.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4703-A7EF5538.webp,A7EF55380E762DA74CED2E715E7E0410D6249E81F9D0129930280C58445EAE30,READY,
batch003,285,ARD-4704,معطر فكتوريا 200 مل,معطر-فكتوريا-200-مل-ard-4704,body-mist-splash,Lattafa,200 مل,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4704.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4704-626732E9.webp,626732E90929BE9FBDC23826A6CF83C895F878C9DC91AFBB7DB4B1C185851D8C,READY,
batch003,312,ARD-2640,عطر محاسن كرستال فيوليت 25 مل زيتي,عطر-محاسن-كرستال-فيوليت-25-مل-زيتي-ard-2640,mini-travel-perfume,Lattafa,25 مل,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2640.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2640-AAB4D6EC.webp,AAB4D6EC230021879BBEA5405B1EE7F45E64D31B1DA8E5AE99FFAE644BEA5898,READY,
batch003,318,ARD-2788,معطر جو لطافة جديد وشوشة,معطر-جو-لطافة-جديد-وشوشة-ard-2788,home-linen-air,Lattafa,,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2788.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2788-5B3D714C.webp,5B3D714C1A7BF441DF963BF595A04EC46FC276D224BA4301C7DEEDD22D50462E,READY,
batch003,333,ARD-4551,معطر جو ماهر لاغاسي 300 مل,معطر-جو-ماهر-لاغاسي-300-مل-ard-4551,home-linen-air,Lattafa,300 مل,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4551.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4551-B7A2624F.webp,B7A2624F7A5E05203F38B10C999BFC5EAEAB1A2B98280EA6113ED86ECD2A3B86,READY,
batch003,335,ARD-4563,معطر جو انا الابيض بودري,معطر-جو-انا-الابيض-بودري-ard-4563,home-linen-air,Lattafa,,VALID,IMAGE_VERIFIED,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4563.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4563-A0F8DDC0.webp,A0F8DDC0BC3C433265E780949FEAB863DC11127156002C12C0ECE5EB59CBAA86,READY,
batch003,528,ARD-2729,عطر اوليفيا بلوسوم 100 مل,عطر-اوليفيا-بلوسوم-100-مل-ard-2729,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,529,ARD-2735,عطر سو كانديد بور فيم,عطر-سو-كانديد-بور-فيم-ard-2735,perfumes,Alhambra,,VALID,IMAGE_PENDING,,,,READY,
batch003,530,ARD-2736,عطر امبرلي بور عود 100 مل,عطر-امبرلي-بور-عود-100-مل-ard-2736,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,531,ARD-2738,عطر اوبتس V / همبرا / 100 مل,عطر-اوبتس-v-همبرا-100-مل-ard-2738,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,532,ARD-2740,عطر اوبتس V11 / همبرا / 100 مل,عطر-اوبتس-v11-همبرا-100-مل-ard-2740,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,533,ARD-2741,عطر بورتو نيرولي 80 مل توم فورد,عطر-بورتو-نيرولي-80-مل-توم-فورد-ard-2741,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,534,ARD-2742,عطر فابولو انتنس 80 مل توم فورد,عطر-فابولو-انتنس-80-مل-توم-فورد-ard-2742,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,535,ARD-2743,عطر روز بيتالاس 80 مل توم فورد,عطر-روز-بيتالاس-80-مل-توم-فورد-ard-2743,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,536,ARD-2744,عطر توسكانو لذر 80 مل توم فورد,عطر-توسكانو-لذر-80-مل-توم-فورد-ard-2744,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,537,ARD-2747,عطر جيان لوي ماتيري 100 مل,عطر-جيان-لوي-ماتيري-100-مل-ard-2747,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,538,ARD-2749,عطر يور تج ومن 100 مل,عطر-يور-تج-ومن-100-مل-ard-2749,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,539,ARD-2754,عطر جيان لوي امورتال 100 مل,عطر-جيان-لوي-امورتال-100-مل-ard-2754,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,540,ARD-2755,عطر انفيني روز 100 مل,عطر-انفيني-روز-100-مل-ard-2755,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,541,ARD-2756,عطر البين هوم سبورت 100 مل,عطر-البين-هوم-سبورت-100-مل-ard-2756,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,542,ARD-2761,عطر اكسكلوسف روز 100 مل,عطر-اكسكلوسف-روز-100-مل-ard-2761,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,543,ARD-2762,عطر برايت بيج 80 مل توم فورد,عطر-برايت-بيج-80-مل-توم-فورد-ard-2762,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,544,ARD-2763,عطر لوفلي جيري 80 مل توم فورد,عطر-لوفلي-جيري-80-مل-توم-فورد-ard-2763,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,545,ARD-2764,عطر اكسكلوسف سافرون 100 مل,عطر-اكسكلوسف-سافرون-100-مل-ard-2764,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,546,ARD-2766,عطر اكسكلوسف عود 100 مل,عطر-اكسكلوسف-عود-100-مل-ard-2766,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,547,ARD-2767,عطر رومان لذر 80 مل,عطر-رومان-لذر-80-مل-ard-2767,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,548,ARD-2769,عطر فري فلفت نوير 100 مل,عطر-فري-فلفت-نوير-100-مل-ard-2769,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,549,ARD-2774,عطر اكسكلوسف تاباك 100 مل,عطر-اكسكلوسف-تاباك-100-مل-ard-2774,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,550,ARD-2777,عطر ذاارتست رقم2 100 مل,عطر-ذاارتست-رقم2-100-مل-ard-2777,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,551,ARD-2778,عطر تيرا 50 مل,عطر-تيرا-50-مل-ard-2778,perfumes,Alhambra,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,552,ARD-2779,عطر ال عود 100 مل,عطر-ال-عود-100-مل-ard-2779,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,553,ARD-2781,عطر ماغارا 50 مل,عطر-ماغارا-50-مل-ard-2781,perfumes,Alhambra,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,554,ARD-2782,عطر بينك شيمر انتينس 100 مل,عطر-بينك-شيمر-انتينس-100-مل-ard-2782,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,555,ARD-2783,عطر بينك شيمر عود 100 مل,عطر-بينك-شيمر-عود-100-مل-ard-2783,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,556,ARD-2786,عطر وودي عود 80 مل توم فورد,عطر-وودي-عود-80-مل-توم-فورد-ard-2786,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,557,ARD-2801,عطر جورج دي بروفيندو,عطر-جورج-دي-بروفيندو-ard-2801,perfumes,Alhambra,,VALID,IMAGE_PENDING,,,,READY,
batch003,558,ARD-2802,عطر ذا توكس 90 مل,عطر-ذا-توكس-90-مل-ard-2802,perfumes,Alhambra,90 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,559,ARD-2814,عطر روزي عود,عطر-روزي-عود-ard-2814,perfumes,Alhambra,,VALID,IMAGE_PENDING,,,,READY,
batch003,560,ARD-2825,عطر انفيني عود 100 مل,عطر-انفيني-عود-100-مل-ard-2825,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,561,ARD-2874,عطر قسمت انجل 100 مل,عطر-قسمت-انجل-100-مل-ard-2874,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,562,ARD-2944,عطر انكود بلو,عطر-انكود-بلو-ard-2944,perfumes,Alhambra,,VALID,IMAGE_PENDING,,,,READY,
batch003,563,ARD-2945,عطر فيرونا ومن 100 مل,عطر-فيرونا-ومن-100-مل-ard-2945,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,564,ARD-2946,عطر زافيرو كولكشن عود 100 مل,عطر-زافيرو-كولكشن-عود-100-مل-ard-2946,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,565,ARD-2947,عطر زافيرو كولكشن رياكل 100 مل,عطر-زافيرو-كولكشن-رياكل-100-مل-ard-2947,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,566,ARD-2963,عطر فري فلفت اكوا 100 مل,عطر-فري-فلفت-اكوا-100-مل-ard-2963,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,567,ARD-2965,عطر فري فلفت اوركيد 100 مل,عطر-فري-فلفت-اوركيد-100-مل-ard-2965,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,568,ARD-2966,عطر فري فلفت روج 100 مل,عطر-فري-فلفت-روج-100-مل-ard-2966,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,569,ARD-2982,عطر ذاارتست رقم1 100 مل,عطر-ذاارتست-رقم1-100-مل-ard-2982,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,570,ARD-3121,عطر سويدي 100 مل,عطر-سويدي-100-مل-ard-3121,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,571,ARD-3230,عطر الايف ناو 100 مل,عطر-الايف-ناو-100-مل-ard-3230,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,572,ARD-3243,عطر ناريسا امبري 100 مل,عطر-ناريسا-امبري-100-مل-ard-3243,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,573,ARD-3246,عطر انفيني الكسير 100 مل,عطر-انفيني-الكسير-100-مل-ard-3246,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,574,ARD-3253,عطر كلاسير لي نوير 100 مل,عطر-كلاسير-لي-نوير-100-مل-ard-3253,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,575,ARD-3254,عطر كلاسير الترا 100 مل,عطر-كلاسير-الترا-100-مل-ard-3254,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,576,ARD-3257,عطر سالفو الكسير 60 مل,عطر-سالفو-الكسير-60-مل-ard-3257,perfumes,Alhambra,60 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,577,ARD-3258,عطر بانثر بور هوم 100 مل,عطر-بانثر-بور-هوم-100-مل-ard-3258,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,578,ARD-3268,عطر كلاسير بيلا 100 مل,عطر-كلاسير-بيلا-100-مل-ard-3268,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,579,ARD-3271,عطر كلاسير بولد 100 مل,عطر-كلاسير-بولد-100-مل-ard-3271,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,580,ARD-3272,عطر جيك فلفت فيرت سيكرت 100 مل,عطر-جيك-فلفت-فيرت-سيكرت-100-مل-ard-3272,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,581,ARD-3285,عطر وايت ليدي اوروس 100 مل,عطر-وايت-ليدي-اوروس-100-مل-ard-3285,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,582,ARD-3286,عطر ذا سيربينت 100 مل,عطر-ذا-سيربينت-100-مل-ard-3286,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,583,ARD-3294,عطر كلاسير بور هوم 100 مل,عطر-كلاسير-بور-هوم-100-مل-ard-3294,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,584,ARD-3297,عطر بريشيوس كولد 80 مل,عطر-بريشيوس-كولد-80-مل-ard-3297,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,585,ARD-3365,عطر رينا بور فيم 100 مل,عطر-رينا-بور-فيم-100-مل-ard-3365,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,586,ARD-3366,عطر هيركوليان لذر 80 مل,عطر-هيركوليان-لذر-80-مل-ard-3366,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,587,ARD-3378,عطر ذا ترايل 100 مل,عطر-ذا-ترايل-100-مل-ard-3378,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,588,ARD-3379,عطر جيك فلفت وردي سيكرت 100 مل,عطر-جيك-فلفت-وردي-سيكرت-100-مل-ard-3379,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,589,ARD-3384,عطر بريشيوس اكسكلوسف 100 مل,عطر-بريشيوس-اكسكلوسف-100-مل-ard-3384,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,590,ARD-3404,عطر دارلنك بلو فور لايف هوم 100 مل,عطر-دارلنك-بلو-فور-لايف-هوم-100-مل-ard-3404,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,591,ARD-3405,عطر كانديد هوم 100 مل,عطر-كانديد-هوم-100-مل-ard-3405,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,592,ARD-3481,عطر مونتايجن فانيلا 100 مل,عطر-مونتايجن-فانيلا-100-مل-ard-3481,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,593,ARD-3602,عطر دارك دور سبورت 100 مل,عطر-دارك-دور-سبورت-100-مل-ard-3602,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,594,ARD-3604,عطر فكتوريوسو مايث 100 مل,عطر-فكتوريوسو-مايث-100-مل-ard-3604,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,595,ARD-3605,عطر ذا جانت 100 مل,عطر-ذا-جانت-100-مل-ard-3605,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,596,ARD-3606,عطر ذا مايث 100 مل,عطر-ذا-مايث-100-مل-ard-3606,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,597,ARD-3630,عطر كالوس 100 مل,عطر-كالوس-100-مل-ard-3630,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,598,ARD-3644,عطر اكويلو هوم 100 مل,عطر-اكويلو-هوم-100-مل-ard-3644,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,599,ARD-3645,عطر قسمت موسكو 100 مل / همبر,عطر-قسمت-موسكو-100-مل-همبر-ard-3645,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,600,ARD-3646,عطر انفيني عود جويوس 100 مل,عطر-انفيني-عود-جويوس-100-مل-ard-3646,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,601,ARD-3652,عطر جورج دي بروفومو ديب بلو,عطر-جورج-دي-بروفومو-ديب-بلو-ard-3652,perfumes,Alhambra,,VALID,IMAGE_PENDING,,,,READY,
batch003,602,ARD-3718,عطر جوبلنت نوير 100 مل,عطر-جوبلنت-نوير-100-مل-ard-3718,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,603,ARD-3719,عطر مونتايجن كوكو 100 مل,عطر-مونتايجن-كوكو-100-مل-ard-3719,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,604,ARD-3720,عطر ناريسا بيج 100 مل,عطر-ناريسا-بيج-100-مل-ard-3720,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,605,ARD-3721,عطر فكتوريا فلور اوركيد 100 مل,عطر-فكتوريا-فلور-اوركيد-100-مل-ard-3721,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,606,ARD-3844,عطر ناريسا روبي 100 مل,عطر-ناريسا-روبي-100-مل-ard-3844,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,607,ARD-3861,عطر لاروج باروك 100 مل,عطر-لاروج-باروك-100-مل-ard-3861,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,608,ARD-3862,عطر فلور اديكشن 100 مل,عطر-فلور-اديكشن-100-مل-ard-3862,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,609,ARD-3863,عطر ماتيري دي بلو 100 مل,عطر-ماتيري-دي-بلو-100-مل-ard-3863,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,610,ARD-3869,عطر فكتوريوسو نيرو 100 مل,عطر-فكتوريوسو-نيرو-100-مل-ard-3869,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,611,ARD-3870,عطر قسمت ماجيك 100 مل,عطر-قسمت-ماجيك-100-مل-ard-3870,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,612,ARD-3946,عطر اوبلنس لذز 100 مل,عطر-اوبلنس-لذز-100-مل-ard-3946,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,613,ARD-3947,عطر لاروج باروك اكستريم 100 مل,عطر-لاروج-باروك-اكستريم-100-مل-ard-3947,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,614,ARD-4139,عطر مان دولسيزا 100 مل,عطر-مان-دولسيزا-100-مل-ard-4139,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,615,ARD-4140,عطر ايبيني 90 مل / هامبرا,عطر-ايبيني-90-مل-هامبرا-ard-4140,perfumes,Alhambra,90 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,616,ARD-4146,عطر شوكر سيكرت 100 مل,عطر-شوكر-سيكرت-100-مل-ard-4146,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,617,ARD-4151,عطر لافيفاسيتي 100 مل,عطر-لافيفاسيتي-100-مل-ard-4151,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,618,ARD-4153,عطر غراي اش 100 مل,عطر-غراي-اش-100-مل-ard-4153,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,619,ARD-4154,عطر فيوشن انتنس 80 مل,عطر-فيوشن-انتنس-80-مل-ard-4154,perfumes,Alhambra,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,620,ARD-4162,عطر ونسوم 90 مل,عطر-ونسوم-90-مل-ard-4162,perfumes,Alhambra,90 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,621,ARD-4163,عطر لافا 100 مل,عطر-لافا-100-مل-ard-4163,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,622,ARD-4164,عطر جوبلنت روز 100 مل,عطر-جوبلنت-روز-100-مل-ard-4164,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,623,ARD-4168,عطر لاجارمانتي اكلاتانت 100 مل,عطر-لاجارمانتي-اكلاتانت-100-مل-ard-4168,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,624,ARD-4170,عطر جوبلنت ايسنس 100 مل,عطر-جوبلنت-ايسنس-100-مل-ard-4170,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,625,ARD-4171,عطر ناريسا موي 100 مل,عطر-ناريسا-موي-100-مل-ard-4171,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,626,ARD-4173,عطر فوجي نايت 100 مل,عطر-فوجي-نايت-100-مل-ard-4173,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,627,ARD-4174,عطر كاميل 100 مل,عطر-كاميل-100-مل-ard-4174,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,628,ARD-4175,عطر بينك ايكلبس 100 مل,عطر-بينك-ايكلبس-100-مل-ard-4175,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,629,ARD-4176,عطر سنشوال فانيلا 100 مل,عطر-سنشوال-فانيلا-100-مل-ard-4176,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,630,ARD-4177,عطر سيليستي 100 مل,عطر-سيليستي-100-مل-ard-4177,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch003,631,ARD-4178,عطر لاجارمانتي 100 مل,عطر-لاجارمانتي-100-مل-ard-4178,perfumes,Alhambra,100 مل,VALID,IMAGE_PENDING,,,,READY,
