priority,source_row,merchant_sku,product_name,brand,size,category,current_image_status,source_product_url,image_source_url,source_type,acquisition_status,review_notes
21,22,ARD-3836,عطر اكوا اصالة مروة 100 مل,Saif Al Fares,100 مل,perfumes,READY_LOCAL,https://saifalfares.com/products/asala-marwa-100ml,https://cdn.shopify.com/s/files/1/0816/1856/7467/files/asala-marwa-100ml-perfume-asala-marwa-100ml-48196041113899.jpg?v=1732163045,official_brand,ACQUIRED_NORMALIZED,Asala Marwa
22,23,ARD-3837,عطر اكوا اصالة شروق 100 مل,Saif Al Fares,100 مل,perfumes,READY_LOCAL,https://saifalfares.com/products/asala-shurooq-100ml,https://cdn.shopify.com/s/files/1/0816/1856/7467/files/asala-shurooq-100ml-perfume-asala-shurooq-100ml-48196048716075.jpg?v=1732163071,official_brand,ACQUIRED_NORMALIZED,Asala Shurooq
23,24,ARD-3838,عطر اكوا كلماتي قمر 100 مل,Saif Al Fares,100 مل,perfumes,READY_LOCAL,https://saifalfares.com/products/kalimati-qamar-100ml,https://cdn.shopify.com/s/files/1/0816/1856/7467/files/kalimati-qamar-100ml-perfume-kalimati-qamar-100ml-48196142039339.jpg?v=1732163117,official_brand,ACQUIRED_NORMALIZED,Kalimati Qamar
24,25,ARD-3839,عطر اكوا كلماتي شمس 100 مل,Saif Al Fares,100 مل,perfumes,READY_LOCAL,https://saifalfares.com/products/kalimati-shams-100ml,https://cdn.shopify.com/s/files/1/0816/1856/7467/files/kalimati-shams-100ml-perfume-kalimati-shams-100ml-48196142760235.jpg?v=1732163130,official_brand,ACQUIRED_NORMALIZED,Kalimati Shams
25,26,ARD-3840,عطر اكوا كلماتي رحمة 100 مل,Saif Al Fares,100 مل,perfumes,READY_LOCAL,https://saifalfares.com/products/kalimati-rahma-100ml,https://cdn.shopify.com/s/files/1/0816/1856/7467/files/kalimati-rahma-100ml-perfume-kalimati-rahma-100ml-48196142498091.jpg?v=1732163124,official_brand,ACQUIRED_NORMALIZED,Kalimati Rahma
26,27,ARD-3842,عطر اكوا كلماتي شوق 100 مل,Saif Al Fares,100 مل,perfumes,READY_LOCAL,https://saifalfares.com/products/kalimati-showq-100ml,https://cdn.shopify.com/s/files/1/0816/1856/7467/files/kalimati-showq-100ml-perfume-kalimati-showq-100ml-48196142956843.jpg?v=1732163136,official_brand,ACQUIRED_NORMALIZED,Kalimati Showq
27,58,ARD-1249,عطر سر الخلود الذهبي,Lattafa,,perfumes,READY_LOCAL,https://www.nahdionline.com/en-sa/lattafa-ser-al-khulood-gold-eau-de-parfum-100-ml/pdp/103187365,https://ecombe.nahdionline.com/media/catalog/product/1/0/103187365_66c45eaf933e6600a.jpg,reputable_retailer,ACQUIRED_NORMALIZED,Ser Al Khulood Gold
28,59,ARD-1250,عطر امير العود,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/ameer-al-oudh-edp-deo,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/ameer_al_oudh.png?v=1750566008,official_distributor,ACQUIRED_NORMALIZED,Ameer Al Oudh
29,60,ARD-1256,عطر ماهر الذهبي,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/maahir,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Maahir-1.png?v=1747422458,official_distributor,ACQUIRED_NORMALIZED,Maahir classic gold
30,61,ARD-1322,عطر رائد ذهبي,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/raed-gold,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_94ee3c24-9796-4fd9-9a6d-b9ed3d2394e9.png?v=1747501138,official_distributor,ACQUIRED_NORMALIZED,alias raed-gold->raed-gold
31,62,ARD-1323,عطر رائد سلفر,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/raed-silver,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_04b14af2-b763-40e3-9bc7-c36207fad915.png?v=1756362112,official_distributor,ACQUIRED_NORMALIZED,official_sitemap score=1.0 raed-silver
32,63,ARD-1330,عطر اجيال,Lattafa,,perfumes,READY_LOCAL,https://www.perfumeoutlet.com/products/lattafa-ajial-by-lattafa-eau-de-parfum,https://cdn.shopify.com/s/files/1/0576/2727/9453/files/FXP563818.jpg?v=1700000000,specialty_retailer,ACQUIRED_NORMALIZED,Ajial/Ajyal EDP
33,64,ARD-1338,عطر عروق العود اميرلد,Lattafa,,perfumes,READY_LOCAL,https://www.oriental-style.de/en/products/lattafa-urooq-al-oud-eau-de-parfum-spray-perfume,https://cdn.shopify.com/s/files/1/0958/5809/8515/files/b363fbbeada03db6b42a392c4e9c0040.png?v=1776700657,reputable_retailer,ACQUIRED_NORMALIZED,Urooq Al Oud Emerald
34,67,ARD-1433,عطر بديع العود,Lattafa,,perfumes,READY_LOCAL,https://lattafaparfum.eu/products/badee-al-oud,https://cdn.shopify.com/s/files/1/0957/1231/3609/files/LattafaBadeeAlOud_2.webp?v=1777207149,official_distributor,ACQUIRED_NORMALIZED,corpus score=1.0
35,68,ARD-1438,كونفيدينتال ذهبي,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/confidential-private-gold,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_95dc51cc-eca3-4200-bc3e-3afa255dcd41.png?v=1747500665,official_distributor,ACQUIRED_NORMALIZED,Confidential Private Gold
36,69,ARD-1439,كونفيدينتال سلفر,Lattafa,,perfumes,READY_LOCAL,https://dubaiesencias.com/products/confidential-silver-lattafa,http://dubaiesencias.com/cdn/shop/files/Confidential-silver-Lattafa-100-ML-Lattafa-66484843.webp?v=1729277948,reputable_retailer,ACQUIRED_NORMALIZED,confidential-silver-lattafa
37,71,ARD-1513,عطر خالص عودي,Lattafa,,perfumes,READY_LOCAL,https://tripletraders.com/products/khalis-oudi-pure-arabian-oudi-floral-musky-vanilla-eau-de-parfum-by-lattafa-100ml-by-khalis-oudi,https://cdn.shopify.com/s/files/1/0014/6590/9313/products/63707b1fb778ce74f21c7f02.png?v=1680196368,reputable_retailer,ACQUIRED_NORMALIZED,Khalis Pure Oudi
38,72,ARD-1672,عطر شيخ الشيوخ / اصدار نهائي,Lattafa,,perfumes,READY_LOCAL,https://www.myperfumeshop.ae/products/lattafa-sheikh-al-shuyukh-final-edition-edp,https://cdn.shopify.com/s/files/1/0388/7287/5140/files/lattafa-sheikh-al-shuyukh-final-edition-edp-perfume-cologne-566059.png?v=1714655772,reputable_retailer,ACQUIRED_NORMALIZED,Sheikh Final Edition
39,73,ARD-1684,عطر جنية,Lattafa,,perfumes,HOLD_IMAGE_REVIEW,,,,HOLD_IMAGE_REVIEW,HOLD_IMAGE_REVIEW: Jinniyah identity unresolved
40,74,ARD-1702,عطر ملك الطيور مركز,Lattafa,,perfumes,READY_LOCAL,https://www.oriental-style.de/en/products/parfum-malik-al-tayoor-concentrated-eau-de-parfum-100ml-spray-von-lattafa,https://cdn.shopify.com/s/files/1/0958/5809/8515/files/a970b7e39661834e38c19bb9c2fd6010.png?v=1776706418,reputable_retailer,ACQUIRED_NORMALIZED,Malik Al Tayoor Concentrated
41,75,ARD-1744,عطر اديب,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/adeeb,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_be28bab2-341d-473a-b449-0ccca8040994.png?v=1747500290,official_distributor,ACQUIRED_NORMALIZED,official_sitemap score=1.0 adeeb
42,76,ARD-1774,عطر سر حبي,Lattafa,,perfumes,READY_LOCAL,https://olvio.co.uk/products/ser-hubbee-perfume,https://cdn.shopify.com/s/files/1/0849/5218/7206/files/Lattafa_Ser_Hubbee_Perfume_100ml_EDP_Box_and_Bottle.jpg?v=1726992549,reputable_retailer,ACQUIRED_NORMALIZED,Ser Hubbee
43,77,ARD-1816,عطر الفرسان عود اديشن,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/qaed-al-fursan,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_9fb3182c-ce4b-4238-ac54-ed0498a19be6.png?v=1747501113,official_distributor,ACQUIRED_NORMALIZED,"curated slug=qaed-al-fursan cands=['qaed-al-fursan', 'qaed-al-fursan-unlimited', 'qaed-al-fursan-unlimited-1']"
44,78,ARD-1856,عطر قلائد,Lattafa,,perfumes,READY_LOCAL,https://www.rioperfumes.co.za/products/lattafa-qalaad-100ml-eau-de-parfum,https://cdn.shopify.com/s/files/1/0092/0246/6896/products/1_1.jpg?v=1632741924,reputable_retailer,ACQUIRED_NORMALIZED,Qalaad
45,80,ARD-1910,عطر ماهر اسود,Lattafa,,perfumes,READY_LOCAL,https://lattafaparfum.eu/products/maahir-black,https://cdn.shopify.com/s/files/1/0957/1231/3609/files/2-64.jpg?v=1777206210,official_distributor,ACQUIRED_NORMALIZED,corpus score=1.0
46,81,ARD-2105,عطر اجود,Lattafa,,perfumes,READY_LOCAL,https://www.lattafaindia.com/products/ajwad,https://cdn.shopify.com/s/files/1/0635/2270/1395/files/03_6.png?v=1768994998,official_distributor,ACQUIRED_NORMALIZED,Ajwad
47,82,ARD-2116,عطر الاثال 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.perfumenz.co.nz/products/al-athal-by-lattafa-100ml-edp,https://cdn.shopify.com/s/files/1/0259/7733/files/lattafa-al-athal.png?v=1724801391,reputable_retailer,ACQUIRED_NORMALIZED,Al Athal
48,83,ARD-2117,عطر اعجازي لطافة سلفر,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/ejaazi,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_9e48a67b-8701-4929-a666-ca6e8ba5391a.png?v=1747500687,official_distributor,ACQUIRED_NORMALIZED,alias ejaazi->ejaazi
49,85,ARD-2143,عطر ايام نساء,Lattafa,,perfumes,HOLD_IMAGE_REVIEW,,,,HOLD_IMAGE_REVIEW,HOLD_IMAGE_REVIEW: Ayaam Women unresolved
50,86,ARD-2144,عطر اساطير رجال,Lattafa,,perfumes,HOLD_IMAGE_REVIEW,,,,HOLD_IMAGE_REVIEW,HOLD_IMAGE_REVIEW: Asateer Men/Women gender packshot ambiguous
51,87,ARD-2145,عطر اساطير نساء,Lattafa,,perfumes,HOLD_IMAGE_REVIEW,,,,HOLD_IMAGE_REVIEW,HOLD_IMAGE_REVIEW: Asateer Men/Women gender packshot ambiguous
52,88,ARD-2147,عطر اطياف ذهبي,Lattafa,,perfumes,HOLD_IMAGE_REVIEW,,,,HOLD_IMAGE_REVIEW,HOLD_IMAGE_REVIEW: Atyaf Gold unresolved/low-res
53,89,ARD-2150,عطر اصحاب,Lattafa,,perfumes,READY_LOCAL,https://www.simplyislam.com/products/ashaab-100ml-edp-by-lattafa-perfume-new-arabian-fragrance-fast-fruity-citrus,https://cdn.shopify.com/s/files/1/1802/1391/files/ashaab-100ml-edp-by-lattafa-perfume-new-arabian-fragrance-fast-fruity-citrus-simplyislam.png?v=1717723186,reputable_retailer,ACQUIRED_NORMALIZED,Ashaab 100ml
54,90,ARD-2151,عطر ثريا,Lattafa,,perfumes,READY_LOCAL,https://www.perfumenz.co.nz/products/thuraya-by-lattafa-100ml-edp,https://cdn.shopify.com/s/files/1/0259/7733/files/lattafa-thuraya---2_86e3bf4c-5220-4f89-8707-b9320bdf90c4.png?v=1724979942,reputable_retailer,ACQUIRED_NORMALIZED,Thuraya
55,97,ARD-2497,عطر خلطة لطافة 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/khaltat-al-arabia-royal-blend,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_a254afa0-c918-4be5-a17d-937014313595.png?v=1747498318,official_distributor,ACQUIRED_NORMALIZED,alias khaltat-al-arabia-royal-blend->khaltat-al-arabia-royal-blend
56,98,ARD-2503,عطر محاسن كرستال,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/mahasin-crystal,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_5c19a45f-a17d-42f7-8e58-ecf341f13ca4.png?v=1747498457,official_distributor,ACQUIRED_NORMALIZED,alias mahasin-crystal->mahasin-crystal
57,99,ARD-2504,عطر محاسن كرستال بنفسجي,Lattafa,,perfumes,HOLD_IMAGE_REVIEW,,,,HOLD_IMAGE_REVIEW,HOLD_IMAGE_REVIEW: Mahasin Crystal Violet set-only packshot
58,103,ARD-2519,عطر المؤرخ 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.oriental-style.de/en/products/lattafa-al-muarikh-the-historian-perfume-spray,https://www.oriental-style.de/cdn/shop/files/b923888a46ebe04e1660af8dbe7ed338.png?v=1776704577&width=2048,reputable_retailer,ACQUIRED_NORMALIZED,Al Muarikh Historian
59,110,ARD-2768,عطر مهرة سيلكي روز وردي 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://emiratesoud.co.uk/products/mohra-silky-rose-perfume-100ml-edp-lattafa,https://cdn.shopify.com/s/files/1/0798/6898/5693/files/mohra-silky-rose-perfume-100ml-edp-lattafa-emirates-oud.jpg?v=1713056634,reputable_retailer,ACQUIRED_NORMALIZED,Mohra Silky Rose labeled 100ml
60,112,ARD-2868,عطر ميار,Lattafa,,perfumes,READY_LOCAL,https://lattafaparfum.eu/products/mayar,https://cdn.shopify.com/s/files/1/0957/1231/3609/files/LattafaMayar_1.webp?v=1777205641,official_distributor,ACQUIRED_NORMALIZED,corpus score=1.0
61,113,ARD-2875,عطر مسمم,Lattafa,,perfumes,READY_LOCAL,https://soghaat.co.uk/products/musamam-100ml-edp-by-lattafa/,http://soghaat.co.uk/cdn/shop/files/lattafa-perfumes-musamam-edp-100-ml-oae-original.1800x1800w.jpg?v=1777399482,reputable_retailer,ACQUIRED_NORMALIZED,Musamam
62,118,ARD-2962,عطر نشيط,Lattafa,,perfumes,READY_LOCAL,https://soghaat.co.uk/products/nasheet-100ml-edp-by-lattafa/,https://soghaat.co.uk/cdn/shop/files/lattafa-nasheet-100ml-apa-de-parfum_8368667.jpg?v=1777397313,reputable_retailer,ACQUIRED_NORMALIZED,Nasheet
63,119,ARD-2971,عطر كشف 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://swedishface.com/en/lattafa-perfumes-kashaf-edp-100ml,https://swedishface.com/image/cache/data/lattafa/lattafa-perfumes-kashaf-edp-100ml-1200x1200.jpg,reputable_retailer,ACQUIRED_NORMALIZED,Kashaf
64,121,ARD-3168,عطر رماد العود,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/ramaad-al-oud,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Ramaad-Al-oud-1.png?v=1747421884,official_distributor,ACQUIRED_NORMALIZED,curated slug=ramaad-al-oud cands=['ramaad-al-oud']
65,126,ARD-3247,عطر صفوان عطر العود 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/safwaan-lautre-oud,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Safwaan-Lautre-Oud-1.png?v=1747421991,official_distributor,ACQUIRED_NORMALIZED,Safwaan Lauture Oud sitemap
66,127,ARD-3259,عطر صفوان عطر المسك 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/safwaan-lautre-musk,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Safwaan-Lautre-Musk-1.png?v=1747421960,official_distributor,ACQUIRED_NORMALIZED,Safwaan Lauture Musk sitemap
67,129,ARD-3346,عطر خلطات عربية رويال ديلايت سلفر,Lattafa,,perfumes,READY_LOCAL,https://swedishface.com/en/lattafa-perfumes-khaltaat-al-arabia-royal-delight-edp-100ml,https://swedishface.com/image/cache/data/lattafa/lattafa-perfumes-khaltaat-al-arabia-royal-delight-edp-100ml-1200x1200.jpg,reputable_retailer,ACQUIRED_NORMALIZED,Royal Delight Silver
68,131,ARD-3348,عطر انت فقط 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://swedishface.com/en/lattafa-perfumes-ente-faqat-edp-100ml,https://swedishface.com/image/cache/data/lattafa/lattafa-perfumes-ente-faqat-edp-100ml-1200x1200.jpg,reputable_retailer,ACQUIRED_NORMALIZED,Ente Faqat
69,137,ARD-3354,عطر رائد عود 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/raed-oud,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_738e1688-2157-4999-9356-c6a2122a7b80.png?v=1756362071,official_distributor,ACQUIRED_NORMALIZED,official_sitemap score=1.0 raed-oud
70,142,ARD-3713,عطر جسور 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://perfumeonline.ca/products/lattafa-jasoor,http://perfumeonline.ca/cdn/shop/files/Lattafa-Jasoor_grande.jpg?v=1698222483,reputable_retailer,ACQUIRED_NORMALIZED,Jasoor
71,144,ARD-3715,عطر ليام بلو شاين 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/liam-blue-shine,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Liam-Blue-Shine-1_560a8156-31ec-437d-937e-cd9b72072303.png?v=1747416196,official_distributor,ACQUIRED_NORMALIZED,official_sitemap score=1.0 liam-blue-shine
72,145,ARD-3716,عطر حياتي الاسود,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/hayaati,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_c2b7d49b-3b79-4e98-853f-977f7d50e640.png?v=1747500957,official_distributor,ACQUIRED_NORMALIZED,Hayaati
73,146,ARD-3717,عطر امير ذهبي 100 مل,Lattafa,100 مل,perfumes,HOLD_IMAGE_REVIEW,,,,HOLD_IMAGE_REVIEW,HOLD_IMAGE_REVIEW: امير ذهبي ambiguous (Emeer vs 24 Carat vs Al Noble Ameer)
74,147,ARD-3746,عطر مسمم ابيض,Lattafa,,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/musamam-white-intense,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Musamam-White-1.png?v=1747416325,official_distributor,ACQUIRED_NORMALIZED,alias musamam-white-intense->musamam-white-intense
75,148,ARD-3747,عطر عجايب دبي اسود 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://perfumeonline.ca/products/lattafa-ajayeb-dubai-black,https://cdn.shopify.com/s/files/1/2170/5343/files/LattafaAjayebDubai_Black.jpg?v=1709653636,reputable_retailer,ACQUIRED_NORMALIZED,corpus score=1.0
76,149,ARD-3851,عطر ترياق 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://lattafaparfum.eu/products/teriaq,https://cdn.shopify.com/s/files/1/0957/1231/3609/files/LattafaTeriaq_1.webp?v=1777204927,official_distributor,ACQUIRED_NORMALIZED,corpus score=1.0
77,150,ARD-3868,عطر اسد زينزبار 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/asad-zanzibar,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Asad-Zanzibar-1_ab5df442-9906-4109-81d1-a21265914bfd.png?v=1747415448,official_distributor,ACQUIRED_NORMALIZED,alias asad-zanzibar->asad-zanzibar
78,152,ARD-3961,عطر سحر لطافة 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/sehr,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Sehr-Lattafa-1_ac1003e9-5414-48ce-a22d-624ce8705711.png?v=1747416393,official_distributor,ACQUIRED_NORMALIZED,"curated slug=sehr cands=['sehr', 'sehr-perfume-mist']"
79,153,ARD-4014,عطر يارا كاندي 100 مل,Lattafa,100 مل,perfumes,READY_LOCAL,https://www.lattafa-usa.com/products/yara-candy,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/Yara-Candy-1_86796aee-3226-4653-ba72-dd51d747c7f4.png?v=1747416617,official_distributor,ACQUIRED_NORMALIZED,official_sitemap score=1.0 yara-candy
