batch_id,source_row_number,merchant_sku,normalized_name,slug,category,brand,size,price_source_status,image_readiness_status,image_source,normalized_image_path,image_sha256,validation_status,rejection_reason
batch005,1177,ARD-597,بودره بوري غلاها زايد,بودره-بوري-غلاها-زايد-ard-597,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1178,ARD-598,بودره بوري عطر العروسه,بودره-بوري-عطر-العروسه-ard-598,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1179,ARD-599,بودره بوري الانوثة,بودره-بوري-الانوثة-ard-599,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1180,ARD-600,بودره بوري فاطمه,بودره-بوري-فاطمه-ard-600,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1181,ARD-601,بودره بوري للصبايا,بودره-بوري-للصبايا-ard-601,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1182,ARD-3425,بودره مربعه جمال,بودره-مربعه-جمال-ard-3425,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1183,ARD-3426,بودره مربعه ماريا,بودره-مربعه-ماريا-ard-3426,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1184,ARD-3427,بودره مربعه نيشان,بودره-مربعه-نيشان-ard-3427,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1185,ARD-3553,بودره بوري جمال,بودره-بوري-جمال-ard-3553,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1186,ARD-3554,بودره بوري نيشان,بودره-بوري-نيشان-ard-3554,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1187,ARD-3555,بودره بوري ماريا,بودره-بوري-ماريا-ard-3555,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1188,ARD-84,عطر احلى النساء 100 مل,عطر-احلى-النساء-100-مل-ard-84,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1189,ARD-86,عطر الشيخ 80 مل,عطر-الشيخ-80-مل-ard-86,perfumes,أرض الخليج,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1190,ARD-88,عطر المثير 100 مل,عطر-المثير-100-مل-ard-88,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1191,ARD-96,عطر شيخ زايد اصدار محدود 80 مل,عطر-شيخ-زايد-اصدار-محدود-80-مل-ard-96,perfumes,أرض الخليج,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1192,ARD-97,عطر شيخ زايد خصوصي 80 مل,عطر-شيخ-زايد-خصوصي-80-مل-ard-97,perfumes,أرض الخليج,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1193,ARD-98,عطر شيخ زايد ذهبي 80 مل,عطر-شيخ-زايد-ذهبي-80-مل-ard-98,perfumes,أرض الخليج,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1194,ARD-100,عطر شيخ زايد فخامه 80 مل,عطر-شيخ-زايد-فخامه-80-مل-ard-100,perfumes,أرض الخليج,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1195,ARD-103,عطر للصبايا فقط 100 مل,عطر-للصبايا-فقط-100-مل-ard-103,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1196,ARD-104,عطر غرام الليل,عطر-غرام-الليل-ard-104,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1197,ARD-110,عطر غلا زايد فخامه ذهبي 100 مل,عطر-غلا-زايد-فخامه-ذهبي-100-مل-ard-110,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1198,ARD-113,عطر فاطمه 80 مل,عطر-فاطمه-80-مل-ard-113,perfumes,أرض الخليج,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1199,ARD-114,عطر فاطمه ذهبي 100 مل,عطر-فاطمه-ذهبي-100-مل-ard-114,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1200,ARD-115,عطر فقط للنساء 100 مل,عطر-فقط-للنساء-100-مل-ard-115,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1201,ARD-119,عطر مكياج 100 مل,عطر-مكياج-100-مل-ard-119,powder-makeup,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1202,ARD-120,عطر مكياج بنفسجي 100 مل,عطر-مكياج-بنفسجي-100-مل-ard-120,powder-makeup,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1203,ARD-160,عطر ترف,عطر-ترف-ard-160,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1204,ARD-165,عطر تو الليل,عطر-تو-الليل-ard-165,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1205,ARD-166,عطر تو النهار,عطر-تو-النهار-ard-166,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1206,ARD-219,عطر زهور باريس,عطر-زهور-باريس-ard-219,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1207,ARD-265,عطر غلا زايد فخامه سلفر,عطر-غلا-زايد-فخامه-سلفر-ard-265,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1208,ARD-266,عطر شيخ زايد ابيض,عطر-شيخ-زايد-ابيض-ard-266,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1209,ARD-286,عطر لجين,عطر-لجين-ard-286,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1210,ARD-294,عطر سطور,عطر-سطور-ard-294,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1211,ARD-345,عطر الانوثه ابيض,عطر-الانوثه-ابيض-ard-345,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1212,ARD-356,عطر غلا زايد 100 مل,عطر-غلا-زايد-100-مل-ard-356,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1213,ARD-365,عطر الخيال الذهبي,عطر-الخيال-الذهبي-ard-365,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1214,ARD-366,عطر العروسه 100 مل,عطر-العروسه-100-مل-ard-366,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1215,ARD-375,عطر حروف,عطر-حروف-ard-375,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1216,ARD-421,عطر فكره,عطر-فكره-ard-421,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1217,ARD-454,عطر شهره لنساء,عطر-شهره-لنساء-ard-454,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1218,ARD-457,عطر اعجازي أرض الخليج,عطر-اعجازي-أرض-الخليج-ard-457,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1219,ARD-520,عطر الانوثه احمر,عطر-الانوثه-احمر-ard-520,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1220,ARD-553,عطر غلا خليفه,عطر-غلا-خليفه-ard-553,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1221,ARD-563,عطر المثير اصدار محدود,عطر-المثير-اصدار-محدود-ard-563,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1222,ARD-614,عطر غلا زايد فخامة صاحب السمو,عطر-غلا-زايد-فخامة-صاحب-السمو-ard-614,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1223,ARD-643,عطر غلا زايد فخامه رويال,عطر-غلا-زايد-فخامه-رويال-ard-643,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1224,ARD-660,عطر اصيل,عطر-اصيل-ard-660,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1225,ARD-661,عطر كلمات,عطر-كلمات-ard-661,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1226,ARD-712,عطر انتريج,عطر-انتريج-ard-712,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1227,ARD-822,عطر كادي روبي احمر,عطر-كادي-روبي-احمر-ard-822,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1228,ARD-1126,عطر جميلة,عطر-جميلة-ard-1126,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1229,ARD-1177,عطر ماريا,عطر-ماريا-ard-1177,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1230,ARD-1190,عطر روائع العود,عطر-روائع-العود-ard-1190,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1231,ARD-1216,عطر فخامه,عطر-فخامه-ard-1216,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1232,ARD-1225,سيت عطور أرض الخليج 25 مل,سيت-عطور-أرض-الخليج-25-مل-ard-1225,perfumes,أرض الخليج,25 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1233,ARD-1432,عطر الخيال سلفر,عطر-الخيال-سلفر-ard-1432,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1234,ARD-1827,عطر غلا زايد فخامة روج 100 مل,عطر-غلا-زايد-فخامة-روج-100-مل-ard-1827,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1235,ARD-1855,عطر لك حبيبتي 100 مل,عطر-لك-حبيبتي-100-مل-ard-1855,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1236,ARD-1895,عطر ميلادك حبيبي,عطر-ميلادك-حبيبي-ard-1895,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1237,ARD-1909,عطر كادي ازرق,عطر-كادي-ازرق-ard-1909,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1238,ARD-1911,عطر الحر / أرض الخليج,عطر-الحر-أرض-الخليج-ard-1911,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1239,ARD-1915,عطر ثمين / أرض الخليج,عطر-ثمين-أرض-الخليج-ard-1915,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1240,ARD-1969,عطر ترانيم 100 مل,عطر-ترانيم-100-مل-ard-1969,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1241,ARD-1970,عطر زين الشباب 100 مل,عطر-زين-الشباب-100-مل-ard-1970,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1242,ARD-1996,عطر دانتيل 100 مل,عطر-دانتيل-100-مل-ard-1996,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1243,ARD-2033,سيت مجموعة الانوثة 3قطعة,سيت-مجموعة-الانوثة-3قطعة-ard-2033,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1244,ARD-2051,سيت مجموعة سيكرت,سيت-مجموعة-سيكرت-ard-2051,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1245,ARD-2052,عطر فاطمة وردي 80 مل,عطر-فاطمة-وردي-80-مل-ard-2052,perfumes,أرض الخليج,80 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1246,ARD-2084,عطر شيخ زايد فخامة 100 مل / اجيال,عطر-شيخ-زايد-فخامة-100-مل-اجيال-ard-2084,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1247,ARD-2088,عطر شيخ زايد ملكي 100 مل / مجموعة اجيال,عطر-شيخ-زايد-ملكي-100-مل-مجموعة-اجيال-ard-2088,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1248,ARD-2089,عطر كنوز المملكة لوكس 100 مل,عطر-كنوز-المملكة-لوكس-100-مل-ard-2089,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1249,ARD-2091,عطر كنوز المملكة فلورا 100 مل,عطر-كنوز-المملكة-فلورا-100-مل-ard-2091,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1250,ARD-2425,سيت مجموعة فاطمة,سيت-مجموعة-فاطمة-ard-2425,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1251,ARD-2435,عطر وهم,عطر-وهم-ard-2435,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1252,ARD-2470,عطر شيلة وعباية الانوثة 100 مل,عطر-شيلة-وعباية-الانوثة-100-مل-ard-2470,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1253,ARD-2861,عطر جميلة روج,عطر-جميلة-روج-ard-2861,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1254,ARD-3064,عطر زجل / مملكة العود,عطر-زجل-مملكة-العود-ard-3064,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1255,ARD-3266,عطر موناكو توباكو روج,عطر-موناكو-توباكو-روج-ard-3266,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1256,ARD-3529,عطر داي نايت 50 مل (ريد بلو ) 2ق,عطر-داي-نايت-50-مل-ريد-بلو-2ق-ard-3529,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1257,ARD-4141,عطر ديلارا / أرض الخليج,عطر-ديلارا-أرض-الخليج-ard-4141,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1258,ARD-4142,عطر لورا / أرض الخليج,عطر-لورا-أرض-الخليج-ard-4142,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1259,ARD-4143,عطر لورنس / أرض الخليج,عطر-لورنس-أرض-الخليج-ard-4143,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1260,ARD-4709,عطر هاتان / أرض الخليج,عطر-هاتان-أرض-الخليج-ard-4709,perfumes,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1261,ARD-4996,عطر مكتوم 100 مل / أرض الخليج,عطر-مكتوم-100-مل-أرض-الخليج-ard-4996,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1262,ARD-5000,عطر لصبايا فقط سينست كيس 100 مل,عطر-لصبايا-فقط-سينست-كيس-100-مل-ard-5000,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1263,ARD-5003,عطر طيف 100 مل,عطر-طيف-100-مل-ard-5003,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1264,ARD-5004,عطر عساف 100 مل,عطر-عساف-100-مل-ard-5004,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1265,ARD-5005,عطر غلاها زايد اترنال بلوسوم 100 مل,عطر-غلاها-زايد-اترنال-بلوسوم-100-مل-ard-5005,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1266,ARD-5006,عطر مكياج رومانسي 100 مل,عطر-مكياج-رومانسي-100-مل-ard-5006,powder-makeup,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1267,ARD-5007,عطر هيا جلامور 100 مل (24),عطر-هيا-جلامور-100-مل-24-ard-5007,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1268,ARD-5008,عطر هيا ديفا 100 مل (24),عطر-هيا-ديفا-100-مل-24-ard-5008,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1269,ARD-5009,عطر خالد 100 مل / أرض الخليج,عطر-خالد-100-مل-أرض-الخليج-ard-5009,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1270,ARD-5010,عطر هيا الجانت 100 مل (24),عطر-هيا-الجانت-100-مل-24-ard-5010,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1271,ARD-5011,عطر هيا شيك 100 مل (24),عطر-هيا-شيك-100-مل-24-ard-5011,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1272,ARD-5043,عطر شهرة مارشميلو 100 مل / أرض الخليج,عطر-شهرة-مارشميلو-100-مل-أرض-الخليج-ard-5043,perfumes,أرض الخليج,100 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1273,ARD-334,عطر شيخ زايد ذهبي 50 مل,عطر-شيخ-زايد-ذهبي-50-مل-ard-334,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1274,ARD-335,عطر شيخ زايد ابيض 50 مل,عطر-شيخ-زايد-ابيض-50-مل-ard-335,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1275,ARD-336,عطر العروسه 50 مل,عطر-العروسه-50-مل-ard-336,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1276,ARD-337,عطر غلاها زايد 50 مل,عطر-غلاها-زايد-50-مل-ard-337,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1277,ARD-338,عطر فاطمه 50 مل,عطر-فاطمه-50-مل-ard-338,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1278,ARD-339,عطر فقط للنساء 50 مل,عطر-فقط-للنساء-50-مل-ard-339,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1279,ARD-340,عطر مكياج 50 مل,عطر-مكياج-50-مل-ard-340,powder-makeup,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1280,ARD-341,عطر الشيخ 50 مل,عطر-الشيخ-50-مل-ard-341,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1281,ARD-519,عطر 50 مل للصبايا فقط,عطر-50-مل-للصبايا-فقط-ard-519,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1282,ARD-1931,عطر 50 مل شهرة نسائي,عطر-50-مل-شهرة-نسائي-ard-1931,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1283,ARD-1934,عطر 50 مل المثير,عطر-50-مل-المثير-ard-1934,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1284,ARD-1936,عطر 50 مل فزاع,عطر-50-مل-فزاع-ard-1936,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1285,ARD-1938,عطر 50 مل خلاخيل,عطر-50-مل-خلاخيل-ard-1938,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1286,ARD-1939,عطر 50 مل الخيال,عطر-50-مل-الخيال-ard-1939,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1287,ARD-1941,عطر 50 مل غرام الليل,عطر-50-مل-غرام-الليل-ard-1941,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1288,ARD-1942,عطر 50 مل جميلة,عطر-50-مل-جميلة-ard-1942,perfumes,أرض الخليج,50 مل,VALID,IMAGE_PENDING,,,,READY,
batch005,1289,ARD-124,معطر احلى النساء,معطر-احلى-النساء-ard-124,body-mist-splash,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1290,ARD-126,معطر الانوثه,معطر-الانوثه-ard-126,body-mist-splash,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1291,ARD-128,معطر الشيخ,معطر-الشيخ-ard-128,body-mist-splash,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
batch005,1292,ARD-130,معطر ايهم,معطر-ايهم-ard-130,body-mist-splash,أرض الخليج,,VALID,IMAGE_PENDING,,,,READY,
