priority,source_row,merchant_sku,product_name,brand,size,category,current_image_status,source_product_url,image_source_url,source_type,acquisition_status,review_notes
15,1150,ARD-4869,عطر فواح عود جديد,دار المسك,,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
16,1151,ARD-4870,عطر فواح فري نايس اوركيد جديد,دار المسك,,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
17,1152,ARD-4871,عطر فواح باتشولي جديد,دار المسك,,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
18,1153,ARD-4873,عطر فواح لندن جديد,دار المسك,,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
19,1154,ARD-4874,عطر فواح هملايا جديد,دار المسك,,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
20,1155,ARD-686,بخور اميري 50 غرام,أرض الخليج,50 غرام,incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
21,1156,ARD-687,بخور سلطان 50 غرام,أرض الخليج,50 غرام,incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
22,1157,ARD-688,بخور الشيوخ 50 غرام,أرض الخليج,50 غرام,incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
23,1158,ARD-207,شاور غلاها زايد,أرض الخليج,,body-bath-care,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
24,1159,ARD-208,شاور للصبايا فقط,أرض الخليج,,body-bath-care,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
25,1160,ARD-209,شاور فاطمه,أرض الخليج,,body-bath-care,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
26,1161,ARD-2006,شاور عروسة,أرض الخليج,,body-bath-care,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
27,1162,ARD-2007,شاور فقط للنساء,أرض الخليج,,body-bath-care,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
28,1163,ARD-2009,شاور مكياج,أرض الخليج,,body-bath-care,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
29,1164,ARD-2010,شاور انوثة,أرض الخليج,,body-bath-care,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
30,1165,ARD-550,مخمريه الانوثه,أرض الخليج,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
31,1166,ARD-1395,مخمريه كاردينيا,أرض الخليج,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
32,1167,ARD-2751,مخمرية الملكة,أرض الخليج,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
33,1168,ARD-2771,مخمرية لجين,أرض الخليج,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
34,1169,ARD-564,بودره مربعه فقط لنساء,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
35,1170,ARD-565,بودره مربعه مكياج وردي,أرض الخليج,,powder-makeup,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
36,1171,ARD-566,بودره مربعه غلاها زايد,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
37,1172,ARD-567,بودره مربعه الانوثه,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
38,1173,ARD-568,بودره مربعه لصبايا,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
39,1174,ARD-569,بودره مربعه فاطمه,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
40,1175,ARD-570,بودره مربعه عطر العروسه,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
41,1176,ARD-595,بودره بوري فقط لنساء,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
42,1177,ARD-597,بودره بوري غلاها زايد,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
43,1178,ARD-598,بودره بوري عطر العروسه,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
44,1179,ARD-599,بودره بوري الانوثة,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
45,1180,ARD-600,بودره بوري فاطمه,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
46,1181,ARD-601,بودره بوري للصبايا,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
47,1182,ARD-3425,بودره مربعه جمال,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
48,1183,ARD-3426,بودره مربعه ماريا,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
49,1184,ARD-3427,بودره مربعه نيشان,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
50,1185,ARD-3553,بودره بوري جمال,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
51,1186,ARD-3554,بودره بوري نيشان,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
52,1187,ARD-3555,بودره بوري ماريا,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
53,1188,ARD-84,عطر احلى النساء 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
54,1189,ARD-86,عطر الشيخ 80 مل,أرض الخليج,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
55,1190,ARD-88,عطر المثير 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
56,1191,ARD-96,عطر شيخ زايد اصدار محدود 80 مل,أرض الخليج,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
57,1192,ARD-97,عطر شيخ زايد خصوصي 80 مل,أرض الخليج,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
58,1193,ARD-98,عطر شيخ زايد ذهبي 80 مل,أرض الخليج,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
59,1194,ARD-100,عطر شيخ زايد فخامه 80 مل,أرض الخليج,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
60,1195,ARD-103,عطر للصبايا فقط 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
61,1196,ARD-104,عطر غرام الليل,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
62,1197,ARD-110,عطر غلا زايد فخامه ذهبي 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
63,1198,ARD-113,عطر فاطمه 80 مل,أرض الخليج,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
64,1199,ARD-114,عطر فاطمه ذهبي 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
65,1200,ARD-115,عطر فقط للنساء 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
66,1201,ARD-119,عطر مكياج 100 مل,أرض الخليج,100 مل,powder-makeup,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
67,1202,ARD-120,عطر مكياج بنفسجي 100 مل,أرض الخليج,100 مل,powder-makeup,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
68,1203,ARD-160,عطر ترف,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
69,1204,ARD-165,عطر تو الليل,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
70,1205,ARD-166,عطر تو النهار,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
71,1206,ARD-219,عطر زهور باريس,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
72,1207,ARD-265,عطر غلا زايد فخامه سلفر,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
73,1208,ARD-266,عطر شيخ زايد ابيض,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
74,1209,ARD-286,عطر لجين,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
75,1210,ARD-294,عطر سطور,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
76,1211,ARD-345,عطر الانوثه ابيض,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
77,1212,ARD-356,عطر غلا زايد 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
78,1213,ARD-365,عطر الخيال الذهبي,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
79,1214,ARD-366,عطر العروسه 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
80,1215,ARD-375,عطر حروف,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
81,1216,ARD-421,عطر فكره,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
82,1217,ARD-454,عطر شهره لنساء,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
83,1218,ARD-457,عطر اعجازي أرض الخليج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
84,1219,ARD-520,عطر الانوثه احمر,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
85,1220,ARD-553,عطر غلا خليفه,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
86,1221,ARD-563,عطر المثير اصدار محدود,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
87,1222,ARD-614,عطر غلا زايد فخامة صاحب السمو,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
88,1223,ARD-643,عطر غلا زايد فخامه رويال,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
89,1224,ARD-660,عطر اصيل,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
90,1225,ARD-661,عطر كلمات,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
91,1226,ARD-712,عطر انتريج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
92,1227,ARD-822,عطر كادي روبي احمر,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
93,1228,ARD-1126,عطر جميلة,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
94,1229,ARD-1177,عطر ماريا,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
95,1230,ARD-1190,عطر روائع العود,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
96,1231,ARD-1216,عطر فخامه,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
97,1232,ARD-1225,سيت عطور أرض الخليج 25 مل,أرض الخليج,25 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
98,1233,ARD-1432,عطر الخيال سلفر,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
99,1234,ARD-1827,عطر غلا زايد فخامة روج 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
100,1235,ARD-1855,عطر لك حبيبتي 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
101,1236,ARD-1895,عطر ميلادك حبيبي,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
102,1237,ARD-1909,عطر كادي ازرق,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
103,1238,ARD-1911,عطر الحر / أرض الخليج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
104,1239,ARD-1915,عطر ثمين / أرض الخليج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
105,1240,ARD-1969,عطر ترانيم 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
106,1241,ARD-1970,عطر زين الشباب 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
107,1242,ARD-1996,عطر دانتيل 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
108,1243,ARD-2033,سيت مجموعة الانوثة 3قطعة,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
109,1244,ARD-2051,سيت مجموعة سيكرت,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
110,1245,ARD-2052,عطر فاطمة وردي 80 مل,أرض الخليج,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
111,1246,ARD-2084,عطر شيخ زايد فخامة 100 مل / اجيال,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
112,1247,ARD-2088,عطر شيخ زايد ملكي 100 مل / مجموعة اجيال,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
113,1248,ARD-2089,عطر كنوز المملكة لوكس 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
114,1249,ARD-2091,عطر كنوز المملكة فلورا 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
115,1250,ARD-2425,سيت مجموعة فاطمة,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
116,1251,ARD-2435,عطر وهم,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
117,1252,ARD-2470,عطر شيلة وعباية الانوثة 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
118,1253,ARD-2861,عطر جميلة روج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
119,1254,ARD-3064,عطر زجل / مملكة العود,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
120,1255,ARD-3266,عطر موناكو توباكو روج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
121,1256,ARD-3529,عطر داي نايت 50 مل (ريد بلو ) 2ق,أرض الخليج,50 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
122,1257,ARD-4141,عطر ديلارا / أرض الخليج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
123,1258,ARD-4142,عطر لورا / أرض الخليج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
124,1259,ARD-4143,عطر لورنس / أرض الخليج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
125,1260,ARD-4709,عطر هاتان / أرض الخليج,أرض الخليج,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
126,1261,ARD-4996,عطر مكتوم 100 مل / أرض الخليج,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
127,1262,ARD-5000,عطر لصبايا فقط سينست كيس 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
128,1263,ARD-5003,عطر طيف 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
129,1264,ARD-5004,عطر عساف 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
130,1265,ARD-5005,عطر غلاها زايد اترنال بلوسوم 100 مل,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
131,1266,ARD-5006,عطر مكياج رومانسي 100 مل,أرض الخليج,100 مل,powder-makeup,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
132,1267,ARD-5007,عطر هيا جلامور 100 مل (24),أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
133,1268,ARD-5008,عطر هيا ديفا 100 مل (24),أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
134,1269,ARD-5009,عطر خالد 100 مل / أرض الخليج,أرض الخليج,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
