sku,source_code,name,brand,size,price,product_type,file_category,file_confidence,final_category,final_slug,confidence,reason,evidence_basis,review_status,review_reason,reviewed_at,stage2_status,tree,is_pilot10,corrected_from_excel,in_original_focus350
ARD-2588,2588,معطر دبدوب باد فيم,Alhambra,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب باد فيم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2589,2589,معطر دبدوب لينترود,Alhambra,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لينترود; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3124,3124,معطر فكتوريا فلور 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر فكتوريا فلور 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3125,3125,معطر يور تج ومن 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر يور تج ومن 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3126,3126,معطر افانت 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر افانت 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3130,3130,معطر باروك روج 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر باروك روج 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3134,3134,معطر فكتوريوسو فكتوري 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر فكتوريوسو فكتوري 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3136,3136,معطر كانديد 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر كانديد 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3138,3138,معطر سو كانديد 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر سو كانديد 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3139,3139,معطر فري فلفت اوركيد 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر فري فلفت اوركيد 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3140,3140,معطر فري فلفت روج 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر فري فلفت روج 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3141,3141,معطر فري فلفت نوير 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر فري فلفت نوير 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3142,3142,معطر فويسيز 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر فويسيز 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3143,3143,معطر انفيني عود 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر انفيني عود 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3145,3145,معطر يور تج 200 مل,Alhambra,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر يور تج 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3665,3665,عطر خنجر 85 مل,Niche,85 مل,57000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر خنجر 85 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2660,2660,عطر ماي سيكسي نايتس 100 مل,غير محدد,100 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ماي سيكسي نايتس 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-2882,2882,عطر فرنسي فلوير دي مومنت / 100 مل,غير محدد,100 مل,20000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فرنسي فلوير دي مومنت / 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-2883,2883,عطر فرنسي ديمور اليكسير / 100 مل,غير محدد,100 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فرنسي ديمور اليكسير / 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-2366,2366,معطر دبدوب مني باريس بولش بلو,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس بولش بلو; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2367,2367,معطر دبدوب مني باريس جوي فل,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس جوي فل; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2369,2369,معطر دبدوب مني باريس شي جوزي,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس شي جوزي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2371,2371,معطر دبدوب مني باريس لايف مان,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس لايف مان; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2372,2372,معطر دبدوب مني باريس لي جور,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس لي جور; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2373,2373,معطر دبدوب مني باريس هومي,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس هومي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2375,2375,معطر دبدوب مني باريس ناركوتك,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس ناركوتك; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2377,2377,معطر دبدوب مني باريس فيرس بيور هوم,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس فيرس بيور هوم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2378,2378,معطر دبدوب مني باريس اسبري,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس اسبري; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2379,2379,معطر دبدوب مني باريس اوبس بلاك,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس اوبس بلاك; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2380,2380,معطر دبدوب مني باريس اتراكتف,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس اتراكتف; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2381,2381,معطر دبدوب مني باريس اورجين نوير,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس اورجين نوير; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2384,2384,معطر دبدوب مني باريس كول ليدي,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس كول ليدي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2388,2388,معطر دبدوب مني باريس بلسما باريس,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس بلسما باريس; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2389,2389,معطر دبدوب مني باريس Eau Blue,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس Eau Blue; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2391,2391,معطر دبدوب مني باريس الايف,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس الايف; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2392,2392,معطر دبدوب مني باريس Mellennium Man,Mini Paris,,3000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس Mellennium Man; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2393,2393,معطر دبدوب مني باريس Carrere delegation,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس Carrere delegation; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2394,2394,معطر دبدوب مني باريس مون لكت,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس مون لكت; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2395,2395,معطر دبدوب مني باريس انتينستي,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس انتينستي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2397,2397,معطر دبدوب مني باريس دانيس براون,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس دانيس براون; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2398,2398,معطر دبدوب مني باريس فلورال,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس فلورال; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2399,2399,معطر دبدوب مني باريس La Nina,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس La Nina; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2400,2400,معطر دبدوب مني باريس دريم روز,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس دريم روز; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2407,2407,معطر دبدوب مني باريس سيكرت انجل,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس سيكرت انجل; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2408,2408,معطر دبدوب مني باريس سافيور,Mini Paris,,3000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس سافيور; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2409,2409,معطر دبدوب مني باريس مني بلوم,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس مني بلوم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2410,2410,معطر دبدوب مني باريس شي احمر,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس شي احمر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2411,2411,معطر دبدوب مني باريس ميراج,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس ميراج; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2412,2412,معطر دبدوب مني باريس ترنت بارفوم,Mini Paris,,3000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس ترنت بارفوم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2413,2413,معطر دبدوب مني باريس فايند مي,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس فايند مي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2415,2415,معطر دبدوب مني باريس اليسا,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس اليسا; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2416,2416,معطر دبدوب مني باريس BASSION,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس BASSION; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2420,2420,معطر دبدوب مني باريس فيري سينس وردي,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس فيري سينس وردي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2813,2813,معطر دبدوب مني باريس بلو انتينس,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس بلو انتينس; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3632,3632,معطر دبدوب مني باريس اي يو دي بلو هوم,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس اي يو دي بلو هوم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3634,3634,معطر دبدوب مني باريس بلو انتنشن,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس بلو انتنشن; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3636,3636,معطر دبدوب مني باريس فيرسالي بيور هوم,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس فيرسالي بيور هوم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3637,3637,معطر دبدوب مني باريس مايستري فور ومن,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس مايستري فور ومن; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3638,3638,معطر دبدوب مني باريس اكس اكس,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس اكس اكس; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3639,3639,معطر دبدوب مني باريس برايم,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس برايم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3640,3640,معطر دبدوب مني باريس باشون هوم,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس باشون هوم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3641,3641,معطر دبدوب مني باريس فري سنس بلاك كرستال,Mini Paris,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب مني باريس فري سنس بلاك كرستال; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-14,14,عطر MINI 25 مل 1018 شانيل 5,غير محدد,25 مل,3000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر MINI 25 مل 1018 شانيل 5; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-978,978,عطر 25 MINI مل 1032 جادور فويلي,غير محدد,,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,explicit mini/travel label,name=عطر 25 MINI مل 1032 جادور فويلي; product_type=عطر صغير أو ميني,approved,explicit mini/travel label,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1206,1206,جورجيوس بيور فيم اسود,غير محدد,,6000,غير محدد,العطور,low,العطور,perfumes,low,workbook category retained after rules miss,name=جورجيوس بيور فيم اسود; product_type=غير محدد,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1708,1708,عطر شعر 50 مل دارك دزاير,VERT,50 مل,8000,عطر شعر,العناية بالشعر وعطور الشعر,high,العناية بالشعر وعطور الشعر,hair-care-fragrance,high,explicit hair fragrance,name=عطر شعر 50 مل دارك دزاير; product_type=عطر شعر,approved,explicit hair fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1709,1709,عطر شعر 50 مل سنسير,VERT,50 مل,8000,عطر شعر,العناية بالشعر وعطور الشعر,high,العناية بالشعر وعطور الشعر,hair-care-fragrance,high,explicit hair fragrance,name=عطر شعر 50 مل سنسير; product_type=عطر شعر,approved,explicit hair fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1992,1992,عطر شعر 50 مل بيور كولد,So Cute,50 مل,9000,عطر شعر,العناية بالشعر وعطور الشعر,high,العناية بالشعر وعطور الشعر,hair-care-fragrance,high,explicit hair fragrance,name=عطر شعر 50 مل بيور كولد; product_type=عطر شعر,approved,explicit hair fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2575,2575,كريم سحب لون,غير محدد,,4000,عناية وصبغات الشعر,العناية بالشعر وعطور الشعر,high,صبغة ومستلزمات صالون للشعر,pro-hair-color-care,high,explicit hair-color; reuse existing production category,name=كريم سحب لون; product_type=عناية وصبغات الشعر,corrected,explicit hair-color; reuse existing production category,2026-08-02T07:33:46Z,merchant_confirmation,existing_root,NO,YES,YES
ARD-2818,2818,عطر وجد 65 مل,Wasm,65 مل,31000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر وجد 65 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2822,2822,عطر ياروحي 85 مل,Wasm,85 مل,23000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ياروحي 85 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2889,2889,عطر بودري 100 مل,Zebra,100 مل,9000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بودري 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2986,2986,معطر بلو ستورم 200 مل,VURV,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر بلو ستورم 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2988,2988,معطر كلوريوس عود 200 مل,VURV,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر كلوريوس عود 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2994,2994,معطر مون برايف 200 مل,VURV,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر مون برايف 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2995,2995,معطر يورك 200 مل,VURV,200 مل,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر يورك 200 مل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
